,StartDate,A and I Trend,Overall Franchisee Trend,Deactivated Franchisee Trend,Active Franchisees
4533,2022-05-24 22:00:00+00:00,6081,10845,5070,4845
4534,2022-05-25 22:00:00+00:00,6093,10857,0,4854
4535,2022-05-26 22:00:00+00:00,6103,10867,5072,4862
4536,2022-05-26 22:00:00+00:00,6101,10867,5072,4862
4537,2022-05-28 22:00:00+00:00,6100,0,5073,0
4538,2022-05-29 22:00:00+00:00,6117,10884,5077,4873
4539,2022-05-29 22:00:00+00:00,6113,10884,5077,4873
4540,2022-05-30 22:00:00+00:00,6109,10940,5081,4914
4541,2022-05-30 22:00:00+00:00,6165,10940,5081,4914
4542,2022-05-31 22:00:00+00:00,6155,10964,5094,4935
4543,2022-05-31 22:00:00+00:00,6179,10964,5094,4935
4544,2022-06-01 22:00:00+00:00,6202,10987,5098,4948
4545,2022-06-01 22:00:00+00:00,6198,10987,5098,4948
4546,2022-06-02 22:00:00+00:00,6197,11003,5099,4964
4547,2022-06-02 22:00:00+00:00,6213,11003,5099,4964
4548,2022-06-03 22:00:00+00:00,6214,11004,0,4965
4549,2022-06-04 22:00:00+00:00,6208,0,5105,0
4550,2022-06-05 22:00:00+00:00,6206,11043,5107,4998
4551,2022-06-05 22:00:00+00:00,6245,11043,5107,4998
4552,2022-06-06 22:00:00+00:00,6241,11098,5111,5035
4553,2022-06-06 22:00:00+00:00,6296,11098,5111,5035
4554,2022-06-07 22:00:00+00:00,6347,11149,5117,5073
4555,2022-06-07 22:00:00+00:00,6342,11149,5117,5073
4556,2022-06-08 22:00:00+00:00,6341,11183,5118,5098
4557,2022-06-08 22:00:00+00:00,6375,11183,5118,5098
4558,2022-06-09 22:00:00+00:00,6410,11218,0,5129
4559,2022-06-10 22:00:00+00:00,6413,11221,0,5132
4560,2022-06-11 22:00:00+00:00,6414,11222,0,0
4561,2022-06-12 22:00:00+00:00,6413,11281,5119,5171
4562,2022-06-12 22:00:00+00:00,6472,11281,5119,5171
4563,2022-06-13 22:00:00+00:00,6543,11352,5121,5219
4564,2022-06-13 22:00:00+00:00,6541,11352,5121,5219
4565,2022-06-14 22:00:00+00:00,6616,11427,5127,5276
4566,2022-06-14 22:00:00+00:00,6610,11427,5127,5276
4567,2022-06-15 22:00:00+00:00,6622,11439,5129,5285
4568,2022-06-15 22:00:00+00:00,6620,11439,5129,5285
4569,2022-06-16 22:00:00+00:00,6608,11454,5143,5298
4570,2022-06-16 22:00:00+00:00,6623,11454,5143,5298
4571,2022-06-19 22:00:00+00:00,6621,11507,5145,5336
4572,2022-06-19 22:00:00+00:00,6674,11507,5145,5336
4573,2022-06-20 22:00:00+00:00,6724,11557,5150,5370
4574,2022-06-20 22:00:00+00:00,6720,11557,5150,5370
4575,2022-06-21 22:00:00+00:00,6714,11612,5156,5402
4576,2022-06-21 22:00:00+00:00,6769,11612,5156,5402
4577,2022-06-22 22:00:00+00:00,6766,11644,5159,5427
4578,2022-06-22 22:00:00+00:00,6798,11644,5159,5427
4579,2022-06-23 22:00:00+00:00,6795,11659,5162,5434
4580,2022-06-23 22:00:00+00:00,6810,11659,5162,5434
4581,2022-06-24 22:00:00+00:00,6816,11665,0,5438
4582,2022-06-26 22:00:00+00:00,6865,11714,0,5477
4583,2022-06-27 22:00:00+00:00,6925,11774,5168,5515
4584,2022-06-27 22:00:00+00:00,6919,11774,5168,5515
4585,2022-06-28 22:00:00+00:00,6984,11839,0,5566
4586,2022-06-29 22:00:00+00:00,6978,11863,5175,5582
4587,2022-06-29 22:00:00+00:00,7002,11863,5175,5582
4588,2022-06-30 22:00:00+00:00,7022,11883,5176,5599
4589,2022-06-30 22:00:00+00:00,7021,11883,5176,5599
4590,2022-07-01 22:00:00+00:00,7022,11884,0,5600
4591,2022-07-02 22:00:00+00:00,7027,11889,0,5605
4592,2022-07-03 22:00:00+00:00,7025,11909,5178,5622
4593,2022-07-03 22:00:00+00:00,7045,11909,5178,5622
4594,2022-07-04 22:00:00+00:00,7044,11935,5179,5647
4595,2022-07-04 22:00:00+00:00,7070,11935,5179,5647
4596,2022-07-05 22:00:00+00:00,7066,11958,5183,5669
4597,2022-07-05 22:00:00+00:00,7089,11958,5183,5669
4598,2022-07-06 22:00:00+00:00,7104,11973,5184,5680
4599,2022-07-06 22:00:00+00:00,7103,11973,5184,5680
4600,2022-07-07 22:00:00+00:00,7100,11981,5187,5687
4601,2022-07-07 22:00:00+00:00,7108,11981,5187,5687
4602,2022-07-09 22:00:00+00:00,7111,11984,5188,5689
4603,2022-07-09 22:00:00+00:00,7110,11984,5188,5689
4604,2022-07-10 22:00:00+00:00,7122,11996,5194,5696
4605,2022-07-10 22:00:00+00:00,7116,11996,5194,5696
4606,2022-07-11 22:00:00+00:00,7133,12013,0,5705
4607,2022-07-12 22:00:00+00:00,7145,12025,0,5713
4608,2022-07-13 22:00:00+00:00,7144,12044,5195,5722
4609,2022-07-13 22:00:00+00:00,7163,12044,5195,5722
4610,2022-07-14 22:00:00+00:00,7165,12046,5196,5723
4611,2022-07-17 22:00:00+00:00,7169,12050,5197,5727
4612,2022-07-18 22:00:00+00:00,7165,12054,5201,5731
4613,2022-07-18 22:00:00+00:00,7169,12054,5201,5731
4614,2022-07-19 22:00:00+00:00,7168,12061,5202,5734
4615,2022-07-19 22:00:00+00:00,7175,12061,5202,5734
4616,2022-07-20 22:00:00+00:00,7174,12076,5203,5746
4617,2022-07-20 22:00:00+00:00,7189,12076,5203,5746
4618,2022-07-21 22:00:00+00:00,7198,12085,5205,5754
4619,2022-07-21 22:00:00+00:00,7197,12085,5205,5754
4620,2022-07-24 22:00:00+00:00,7195,12098,5207,5764
4621,2022-07-24 22:00:00+00:00,7208,12098,5207,5764
4622,2022-07-25 22:00:00+00:00,7213,12103,0,5768
4623,2022-07-26 22:00:00+00:00,7218,12108,5209,5773
4624,2022-07-26 22:00:00+00:00,7216,12108,5209,5773
4625,2022-07-27 22:00:00+00:00,7219,12111,0,5774
4626,2022-07-28 22:00:00+00:00,7220,12112,5212,0
4627,2022-07-28 22:00:00+00:00,7218,12112,5212,0
4628,2022-07-30 22:00:00+00:00,7215,0,5216,0
4629,2022-07-31 22:00:00+00:00,7206,12116,5225,5776
4630,2022-07-31 22:00:00+00:00,7210,12116,5225,5776
4631,2022-08-01 22:00:00+00:00,7205,12118,5230,5778
4632,2022-08-01 22:00:00+00:00,7207,12118,5230,5778
4633,2022-08-02 22:00:00+00:00,7206,12123,5232,5782
4634,2022-08-02 22:00:00+00:00,7211,12123,5232,5782
4635,2022-08-03 22:00:00+00:00,7212,12124,5234,5783
4636,2022-08-03 22:00:00+00:00,7211,12124,5234,5783
4637,2022-08-04 22:00:00+00:00,7213,12126,5237,5784
4638,2022-08-04 22:00:00+00:00,7210,12126,5237,5784
4639,2022-08-07 22:00:00+00:00,7198,12136,5250,5794
4640,2022-08-07 22:00:00+00:00,7208,12136,5250,5794
4641,2022-08-08 22:00:00+00:00,7206,0,5252,0
4642,2022-08-09 22:00:00+00:00,7220,12150,5257,5805
4643,2022-08-09 22:00:00+00:00,7215,12150,5257,5805
4644,2022-08-10 22:00:00+00:00,7223,12158,5262,5811
4645,2022-08-10 22:00:00+00:00,7218,12158,5262,5811
4646,2022-08-11 22:00:00+00:00,7220,12160,5273,5813
4647,2022-08-11 22:00:00+00:00,7209,12160,5273,5813
4648,2022-08-12 22:00:00+00:00,7205,0,5278,0
4649,2022-08-14 22:00:00+00:00,7203,12166,5280,5818
4650,2022-08-14 22:00:00+00:00,7209,12166,5280,5818
4651,2022-08-15 22:00:00+00:00,7207,12172,5282,5822
4652,2022-08-15 22:00:00+00:00,7213,12172,5282,5822
4653,2022-08-16 22:00:00+00:00,7219,12178,5286,5828
4654,2022-08-16 22:00:00+00:00,7216,12178,5286,5828
4655,2022-08-17 22:00:00+00:00,7225,12187,5287,5834
4656,2022-08-17 22:00:00+00:00,7224,12187,5287,5834
4657,2022-08-18 22:00:00+00:00,7229,12192,0,5839
4658,2022-08-21 22:00:00+00:00,7252,12215,5289,5860
4659,2022-08-21 22:00:00+00:00,7251,12215,5289,5860
4660,2022-08-22 22:00:00+00:00,7242,12229,5298,5867
4661,2022-08-22 22:00:00+00:00,7256,12229,5298,5867
4662,2022-08-23 22:00:00+00:00,7268,12241,5299,5878
4663,2022-08-23 22:00:00+00:00,7267,12241,5299,5878
4664,2022-08-24 22:00:00+00:00,7300,12274,5312,5902
4665,2022-08-24 22:00:00+00:00,7287,12274,5312,5902
4666,2022-08-25 22:00:00+00:00,7285,12287,5314,5914
4667,2022-08-25 22:00:00+00:00,7298,12287,5314,5914
4668,2022-08-28 22:00:00+00:00,7315,12304,0,5930
4669,2022-08-29 22:00:00+00:00,7334,12323,5318,5944
4670,2022-08-29 22:00:00+00:00,7332,12323,5318,5944
4671,2022-08-30 22:00:00+00:00,7326,12365,5325,5976
4672,2022-08-30 22:00:00+00:00,7368,12365,5325,5976
4673,2022-08-31 22:00:00+00:00,7363,12409,5330,6007
4674,2022-08-31 22:00:00+00:00,7407,12409,5330,6007
4675,2022-09-01 22:00:00+00:00,7402,12418,5335,6016
4676,2022-09-01 22:00:00+00:00,7411,12418,5335,6016
4677,2022-09-03 22:00:00+00:00,7412,12419,0,6017
4678,2022-09-04 22:00:00+00:00,7406,12457,5342,6049
4679,2022-09-04 22:00:00+00:00,7444,12457,5342,6049
4680,2022-09-05 22:00:00+00:00,7480,12493,5345,6077
4681,2022-09-05 22:00:00+00:00,7477,12493,5345,6077
4682,2022-09-06 22:00:00+00:00,7473,12514,5349,6098
4683,2022-09-06 22:00:00+00:00,7494,12514,5349,6098
4684,2022-09-07 22:00:00+00:00,7476,12565,5368,6135
4685,2022-09-07 22:00:00+00:00,7527,12565,5368,6135
4686,2022-09-08 22:00:00+00:00,7581,12619,5370,6170
4687,2022-09-08 22:00:00+00:00,7579,12619,5370,6170
4688,2022-09-09 22:00:00+00:00,7580,12620,0,6171
4689,2022-09-11 22:00:00+00:00,7572,12711,5380,6234
4690,2022-09-11 22:00:00+00:00,7663,12711,5380,6234
4691,2022-09-12 22:00:00+00:00,7661,12801,5383,6306
4692,2022-09-12 22:00:00+00:00,7751,12801,5383,6306
4693,2022-09-13 22:00:00+00:00,7746,12827,5388,6325
4694,2022-09-13 22:00:00+00:00,7772,12827,5388,6325
4695,2022-09-14 22:00:00+00:00,7791,12846,5393,6340
4696,2022-09-14 22:00:00+00:00,7787,12846,5393,6340
4697,2022-09-15 22:00:00+00:00,7797,12856,5396,6348
4698,2022-09-15 22:00:00+00:00,7794,12856,5396,6348
4699,2022-09-16 22:00:00+00:00,7795,12857,0,6349
4700,2022-09-18 22:00:00+00:00,7878,12940,0,6417
4701,2022-09-19 22:00:00+00:00,7913,12975,5400,6442
4702,2022-09-19 22:00:00+00:00,7910,12975,5400,6442
4703,2022-09-20 22:00:00+00:00,7907,12982,5403,6445
4704,2022-09-20 22:00:00+00:00,7914,12982,5403,6445
4705,2022-09-21 22:00:00+00:00,7913,12996,5404,6455
4706,2022-09-21 22:00:00+00:00,7927,12996,5404,6455
4707,2022-09-22 22:00:00+00:00,7923,13017,5409,6474
4708,2022-09-22 22:00:00+00:00,7944,13017,5409,6474
4709,2022-09-23 22:00:00+00:00,7945,13018,0,6475
4710,2022-09-24 22:00:00+00:00,7943,0,5411,0
4711,2022-09-25 22:00:00+00:00,8013,13088,5415,6530
4712,2022-09-25 22:00:00+00:00,8010,13088,5415,6530
4713,2022-09-26 22:00:00+00:00,8066,13144,5424,6581
4714,2022-09-26 22:00:00+00:00,8057,13144,5424,6581
4715,2022-09-27 22:00:00+00:00,8054,13237,5427,6656
4716,2022-09-27 22:00:00+00:00,8147,13237,5427,6656
4717,2022-09-28 22:00:00+00:00,8144,13266,5430,6683
4718,2022-09-28 22:00:00+00:00,8173,13266,5430,6683
4719,2022-09-29 22:00:00+00:00,8162,13280,5441,6695
4720,2022-09-29 22:00:00+00:00,8176,13280,5441,6695
4721,2022-09-30 22:00:00+00:00,8175,0,5442,0
4722,2022-10-02 22:00:00+00:00,8171,13303,5447,6714
4723,2022-10-02 22:00:00+00:00,8194,13303,5447,6714
4724,2022-10-03 22:00:00+00:00,8192,13341,5449,6746
4725,2022-10-03 22:00:00+00:00,8230,13341,5449,6746
4726,2022-10-04 22:00:00+00:00,8264,13375,5451,6770
4727,2022-10-04 22:00:00+00:00,8263,13375,5451,6770
4728,2022-10-05 22:00:00+00:00,8260,13410,5454,6802
4729,2022-10-05 22:00:00+00:00,8295,13410,5454,6802
4730,2022-10-06 22:00:00+00:00,8292,13418,5457,6808
4731,2022-10-06 22:00:00+00:00,8300,13418,5457,6808
4732,2022-10-08 22:00:00+00:00,8301,13419,0,6809
4733,2022-10-09 22:00:00+00:00,8295,13442,5464,6830
4734,2022-10-09 22:00:00+00:00,8318,13442,5464,6830
4735,2022-10-10 22:00:00+00:00,8356,13480,0,6862
4736,2022-10-11 22:00:00+00:00,8433,13557,0,6925
4737,2022-10-12 22:00:00+00:00,8431,13585,5466,6940
4738,2022-10-12 22:00:00+00:00,8459,13585,5466,6940
4739,2022-10-13 22:00:00+00:00,8451,13587,5474,6942
4740,2022-10-13 22:00:00+00:00,8453,13587,5474,6942
4741,2022-10-16 22:00:00+00:00,8449,13603,5478,6955
4742,2022-10-16 22:00:00+00:00,8465,13603,5478,6955
4743,2022-10-17 22:00:00+00:00,8464,13624,5479,6971
4744,2022-10-17 22:00:00+00:00,8485,13624,5479,6971
4745,2022-10-18 22:00:00+00:00,8484,13662,5480,6997
4746,2022-10-18 22:00:00+00:00,8522,13662,5480,6997
4747,2022-10-19 22:00:00+00:00,8562,13702,5489,7025
4748,2022-10-19 22:00:00+00:00,8554,13702,5489,7025
4749,2022-10-20 22:00:00+00:00,8562,13710,5493,7032
4750,2022-10-20 22:00:00+00:00,8558,13710,5493,7032
4751,2022-10-21 22:00:00+00:00,8557,0,5494,0
4752,2022-10-23 22:00:00+00:00,8547,13749,5504,7063
4753,2022-10-23 22:00:00+00:00,8586,13749,5504,7063
4754,2022-10-24 22:00:00+00:00,8583,13800,5508,7099
4755,2022-10-24 22:00:00+00:00,8634,13800,5508,7099
4756,2022-10-25 22:00:00+00:00,8669,13835,5509,7127
4757,2022-10-25 22:00:00+00:00,8668,13835,5509,7127
4758,2022-10-26 22:00:00+00:00,8665,13860,5512,7144
4759,2022-10-26 22:00:00+00:00,8690,13860,5512,7144
4760,2022-10-27 22:00:00+00:00,8696,13866,5514,7149
4761,2022-10-27 22:00:00+00:00,8694,13866,5514,7149
4762,2022-10-28 22:00:00+00:00,8695,13867,0,7150
4763,2022-10-30 22:00:00+00:00,8716,13888,5521,7163
4764,2022-10-30 22:00:00+00:00,8711,13888,5521,7163
4765,2022-10-31 22:00:00+00:00,8701,13907,5532,7180
4766,2022-10-31 22:00:00+00:00,8720,13907,5532,7180
4767,2022-11-01 22:00:00+00:00,8753,13940,5540,7209
4768,2022-11-01 22:00:00+00:00,8746,13940,5540,7209
4769,2022-11-02 22:00:00+00:00,8775,13969,5544,7227
4770,2022-11-02 22:00:00+00:00,8772,13969,5544,7227
4771,2022-11-03 22:00:00+00:00,8770,13971,5546,7228
4772,2022-11-03 22:00:00+00:00,8772,13971,5546,7228
4773,2022-11-06 22:00:00+00:00,8766,13993,5552,7244
4774,2022-11-06 22:00:00+00:00,8788,13993,5552,7244
4775,2022-11-07 22:00:00+00:00,8785,14004,5555,7251
4776,2022-11-07 22:00:00+00:00,8796,14004,5555,7251
4777,2022-11-08 22:00:00+00:00,8829,14037,5560,7280
4778,2022-11-08 22:00:00+00:00,8824,14037,5560,7280
4779,2022-11-09 22:00:00+00:00,8821,14060,5563,7296
4780,2022-11-09 22:00:00+00:00,8844,14060,5563,7296
4781,2022-11-10 22:00:00+00:00,8858,14074,5566,7309
4782,2022-11-10 22:00:00+00:00,8855,14074,5566,7309
4783,2022-11-11 22:00:00+00:00,8856,14075,0,0
4784,2022-11-12 22:00:00+00:00,8855,0,5567,0
4785,2022-11-13 22:00:00+00:00,8847,14091,5575,7321
4786,2022-11-13 22:00:00+00:00,8863,14091,5575,7321
4787,2022-11-14 22:00:00+00:00,8892,14120,5579,7347
4788,2022-11-14 22:00:00+00:00,8888,14120,5579,7347
4789,2022-11-15 22:00:00+00:00,8914,14146,5582,7369
4790,2022-11-15 22:00:00+00:00,8911,14146,5582,7369
4791,2022-11-16 22:00:00+00:00,8936,14171,5583,7389
4792,2022-11-16 22:00:00+00:00,8935,14171,5583,7389
4793,2022-11-17 22:00:00+00:00,8943,14179,5584,7394
4794,2022-11-17 22:00:00+00:00,8942,14179,5584,7394
4795,2022-11-18 22:00:00+00:00,8940,0,5586,0
4796,2022-11-20 22:00:00+00:00,8936,14198,5590,7413
4797,2022-11-20 22:00:00+00:00,8955,14198,5590,7413
4798,2022-11-21 22:00:00+00:00,8972,14215,5593,7425
4799,2022-11-21 22:00:00+00:00,8970,14215,5593,7425
4800,2022-11-22 22:00:00+00:00,8982,14227,5599,7436
4801,2022-11-22 22:00:00+00:00,8976,14227,5599,7436
4802,2022-11-23 22:00:00+00:00,8985,14236,5601,7444
4803,2022-11-23 22:00:00+00:00,8983,14236,5601,7444
4804,2022-11-24 22:00:00+00:00,8991,14244,5602,7450
4805,2022-11-24 22:00:00+00:00,8990,14244,5602,7450
4806,2022-11-27 22:00:00+00:00,8989,14247,5603,7452
4807,2022-11-27 22:00:00+00:00,8992,14247,5603,7452
4808,2022-11-28 22:00:00+00:00,9002,14257,0,7461
4809,2022-11-29 22:00:00+00:00,9001,14279,5604,7480
4810,2022-11-29 22:00:00+00:00,9023,14279,5604,7480
4811,2022-11-30 22:00:00+00:00,9014,14294,5613,7493
4812,2022-11-30 22:00:00+00:00,9029,14294,5613,7493
4813,2022-12-01 22:00:00+00:00,9028,0,5614,0
4814,2022-12-04 22:00:00+00:00,9034,14300,5617,7498
4815,2022-12-04 22:00:00+00:00,9031,14300,5617,7498
4816,2022-12-05 22:00:00+00:00,9033,14302,0,7499
4817,2022-12-06 22:00:00+00:00,9043,14312,0,7507
4818,2022-12-07 22:00:00+00:00,9046,14315,0,7508
4819,2022-12-08 22:00:00+00:00,9050,14319,5619,7512
4820,2022-12-08 22:00:00+00:00,9048,14319,5619,7512
4821,2022-12-11 22:00:00+00:00,9046,14320,5621,7513
4822,2022-12-11 22:00:00+00:00,9047,14320,5621,7513
4823,2022-12-13 22:00:00+00:00,9049,14322,0,7515
4824,2022-12-14 22:00:00+00:00,9046,0,5624,0
4825,2022-12-22 22:00:00+00:00,9045,0,5625,0
4826,2022-12-23 22:00:00+00:00,9044,0,5626,0
4827,2022-12-31 22:00:00+00:00,9041,0,5629,0
4828,2023-01-01 22:00:00+00:00,9029,0,5643,0
4829,2023-01-02 22:00:00+00:00,9028,0,5644,0
4830,2023-01-05 22:00:00+00:00,9027,0,5645,0
4831,2023-01-08 22:00:00+00:00,9006,14335,5668,7527
4832,2023-01-08 22:00:00+00:00,9019,14335,5668,7527
4833,2023-01-09 22:00:00+00:00,9020,14336,5694,7528
4834,2023-01-09 22:00:00+00:00,8996,14336,5694,7528
4835,2023-01-10 22:00:00+00:00,8981,14340,5709,7532
4836,2023-01-10 22:00:00+00:00,8985,14340,5709,7532
4837,2023-01-11 22:00:00+00:00,8982,0,5712,0
4838,2023-01-15 22:00:00+00:00,8983,14341,5719,7533
4839,2023-01-15 22:00:00+00:00,8977,14341,5719,7533
4840,2023-01-16 22:00:00+00:00,8978,14342,5723,7534
4841,2023-01-16 22:00:00+00:00,8974,14342,5723,7534
4842,2023-01-17 22:00:00+00:00,8960,0,5737,0
4843,2023-01-18 22:00:00+00:00,8962,14344,5741,7536
4844,2023-01-18 22:00:00+00:00,8958,14344,5741,7536
4845,2023-01-19 22:00:00+00:00,8955,14349,5744,7541
4846,2023-01-19 22:00:00+00:00,8960,14349,5744,7541
4847,2023-01-22 22:00:00+00:00,8957,14350,5747,7542
4848,2023-01-22 22:00:00+00:00,8958,14350,5747,7542
4849,2023-01-23 22:00:00+00:00,8957,14357,5748,7547
4850,2023-01-23 22:00:00+00:00,8964,14357,5748,7547
4851,2023-01-24 22:00:00+00:00,8961,14366,5751,7555
4852,2023-01-24 22:00:00+00:00,8970,14366,5751,7555
4853,2023-01-25 22:00:00+00:00,8967,14369,5755,7558
4854,2023-01-25 22:00:00+00:00,8970,14369,5755,7558
4855,2023-01-26 22:00:00+00:00,8968,14370,5757,7559
4856,2023-01-26 22:00:00+00:00,8969,14370,5757,7559
4857,2023-01-29 22:00:00+00:00,8966,0,5760,0
4858,2023-01-30 22:00:00+00:00,8959,0,5770,0
4859,2023-01-31 22:00:00+00:00,8933,14371,5799,0
4860,2023-01-31 22:00:00+00:00,8934,14371,5799,0
4861,2023-02-01 22:00:00+00:00,8932,14376,5802,7560
4862,2023-02-01 22:00:00+00:00,8937,14376,5802,7560
4863,2023-02-02 22:00:00+00:00,8934,14378,5805,7561
4864,2023-02-02 22:00:00+00:00,8936,14378,5805,7561
4865,2023-02-05 22:00:00+00:00,8912,14387,5829,7570
4866,2023-02-05 22:00:00+00:00,8921,14387,5829,7570
4867,2023-02-06 22:00:00+00:00,8944,14410,5846,7572
4868,2023-02-06 22:00:00+00:00,8927,14410,5846,7572
4869,2023-02-07 22:00:00+00:00,8889,14417,5885,7578
4870,2023-02-07 22:00:00+00:00,8896,14417,5885,7578
4871,2023-02-08 22:00:00+00:00,8898,14419,5892,7580
4872,2023-02-08 22:00:00+00:00,8892,14419,5892,7580
4873,2023-02-09 22:00:00+00:00,8895,14422,5910,7583
4874,2023-02-09 22:00:00+00:00,8878,14422,5910,7583
4875,2023-02-10 22:00:00+00:00,8876,0,5913,0
4876,2023-02-12 22:00:00+00:00,8860,0,5929,0
4877,2023-02-13 22:00:00+00:00,8855,14427,5934,7587
4878,2023-02-13 22:00:00+00:00,8860,14427,5934,7587
4879,2023-02-14 22:00:00+00:00,8847,14431,5948,7591
4880,2023-02-14 22:00:00+00:00,8851,14431,5948,7591
4881,2023-02-15 22:00:00+00:00,8846,14432,5953,7592
4882,2023-02-15 22:00:00+00:00,8847,14432,5953,7592
4883,2023-02-16 22:00:00+00:00,8839,0,5961,0
4884,2023-02-17 22:00:00+00:00,8838,0,5962,0
4885,2023-02-19 22:00:00+00:00,8830,14433,5970,0
4886,2023-02-19 22:00:00+00:00,8831,14433,5970,0
4887,2023-02-20 22:00:00+00:00,8825,0,5976,0
4888,2023-02-21 22:00:00+00:00,8817,14438,5984,7596
4889,2023-02-21 22:00:00+00:00,8822,14438,5984,7596
4890,2023-02-22 22:00:00+00:00,8819,14439,5987,7597
4891,2023-02-22 22:00:00+00:00,8820,14439,5987,7597
4892,2023-02-23 22:00:00+00:00,8822,14441,5989,7599
4893,2023-02-23 22:00:00+00:00,8820,14441,5989,7599
4894,2023-02-25 22:00:00+00:00,8821,14442,5990,7600
4895,2023-02-25 22:00:00+00:00,8820,14442,5990,7600
4896,2023-02-26 22:00:00+00:00,8821,14443,5996,7601
4897,2023-02-26 22:00:00+00:00,8815,14443,5996,7601
4898,2023-02-27 22:00:00+00:00,8821,14449,6016,7607
4899,2023-02-27 22:00:00+00:00,8802,14449,6016,7607
4900,2023-02-28 22:00:00+00:00,8808,14455,6056,7612
4901,2023-02-28 22:00:00+00:00,8774,14455,6056,7612
4902,2023-03-01 22:00:00+00:00,8782,14463,6064,7619
4903,2023-03-01 22:00:00+00:00,8774,14463,6064,7619
4904,2023-03-02 22:00:00+00:00,8775,14464,6072,7620
4905,2023-03-02 22:00:00+00:00,8767,14464,6072,7620
4906,2023-03-04 22:00:00+00:00,8766,0,6073,0
4907,2023-03-05 22:00:00+00:00,8745,14467,6097,7623
4908,2023-03-05 22:00:00+00:00,8748,14467,6097,7623
4909,2023-03-06 22:00:00+00:00,8763,14482,6109,7636
4910,2023-03-06 22:00:00+00:00,8752,14482,6109,7636
4911,2023-03-07 22:00:00+00:00,8737,14488,6125,7641
4912,2023-03-07 22:00:00+00:00,8743,14488,6125,7641
4913,2023-03-08 22:00:00+00:00,8753,14498,6135,7651
4914,2023-03-08 22:00:00+00:00,8743,14498,6135,7651
4915,2023-03-09 22:00:00+00:00,8747,14502,6153,7655
4916,2023-03-09 22:00:00+00:00,8730,14502,6153,7655
4917,2023-03-10 22:00:00+00:00,8728,0,6155,0
4918,2023-03-12 22:00:00+00:00,8754,14528,6166,7676
4919,2023-03-12 22:00:00+00:00,8744,14528,6166,7676
4920,2023-03-13 22:00:00+00:00,8778,14562,6196,7707
4921,2023-03-13 22:00:00+00:00,8751,14562,6196,7707
4922,2023-03-14 22:00:00+00:00,8776,14587,6205,7729
4923,2023-03-14 22:00:00+00:00,8767,14587,6205,7729
4924,2023-03-15 22:00:00+00:00,8795,14615,6217,7755
4925,2023-03-15 22:00:00+00:00,8783,14615,6217,7755
4926,2023-03-16 22:00:00+00:00,8803,14635,6239,7771
4927,2023-03-16 22:00:00+00:00,8782,14635,6239,7771
4928,2023-03-17 22:00:00+00:00,8777,0,6244,0
4929,2023-03-19 22:00:00+00:00,8771,14647,6251,7783
4930,2023-03-19 22:00:00+00:00,8783,14647,6251,7783
4931,2023-03-20 22:00:00+00:00,8791,14655,6254,7791
4932,2023-03-20 22:00:00+00:00,8788,14655,6254,7791
4933,2023-03-21 22:00:00+00:00,8808,14675,6260,7810
4934,2023-03-21 22:00:00+00:00,8802,14675,6260,7810
4935,2023-03-22 22:00:00+00:00,8817,14690,6274,7824
4936,2023-03-22 22:00:00+00:00,8806,14690,6274,7824
4937,2023-03-23 22:00:00+00:00,8814,14698,6278,7832
4938,2023-03-23 22:00:00+00:00,8810,14698,6278,7832
4939,2023-03-26 22:00:00+00:00,8805,14716,6283,7850
4940,2023-03-26 22:00:00+00:00,8823,14716,6283,7850
4941,2023-03-27 22:00:00+00:00,8816,14721,6290,7855
4942,2023-03-27 22:00:00+00:00,8821,14721,6290,7855
4943,2023-03-28 22:00:00+00:00,8820,14729,6291,7862
4944,2023-03-28 22:00:00+00:00,8828,14729,6291,7862
4945,2023-03-29 22:00:00+00:00,8818,14737,6305,7869
4946,2023-03-29 22:00:00+00:00,8826,14737,6305,7869
4947,2023-03-30 22:00:00+00:00,8820,14743,6312,7875
4948,2023-03-30 22:00:00+00:00,8826,14743,6312,7875
4949,2023-03-31 22:00:00+00:00,8821,0,6317,0
4950,2023-04-01 22:00:00+00:00,8815,0,6323,0
4951,2023-04-02 22:00:00+00:00,8802,14757,6339,7889
4952,2023-04-02 22:00:00+00:00,8816,14757,6339,7889
4953,2023-04-03 22:00:00+00:00,8807,14767,6348,7898
4954,2023-04-03 22:00:00+00:00,8817,14767,6348,7898
4955,2023-04-04 22:00:00+00:00,8816,0,6349,0
4956,2023-04-07 22:00:00+00:00,8815,0,6350,0
4957,2023-04-09 22:00:00+00:00,8813,0,6352,0
4958,2023-04-10 22:00:00+00:00,8806,14769,6359,7900
4959,2023-04-10 22:00:00+00:00,8808,14769,6359,7900
4960,2023-04-11 22:00:00+00:00,8794,14774,6373,7905
4961,2023-04-11 22:00:00+00:00,8799,14774,6373,7905
4962,2023-04-12 22:00:00+00:00,8794,14775,6379,7906
4963,2023-04-12 22:00:00+00:00,8795,14775,6379,7906
4964,2023-04-13 22:00:00+00:00,8796,14776,6386,0
4965,2023-04-13 22:00:00+00:00,8789,14776,6386,0
4966,2023-04-14 22:00:00+00:00,8792,14779,6388,0
4967,2023-04-14 22:00:00+00:00,8791,14779,6388,0
4968,2023-04-16 22:00:00+00:00,8787,14785,6392,7912
4969,2023-04-16 22:00:00+00:00,8793,14785,6392,7912
4970,2023-04-17 22:00:00+00:00,8784,14795,6401,7920
4971,2023-04-17 22:00:00+00:00,8794,14795,6401,7920
